resource_id,family,project_title,resource_label,google_type,public_state,url_status,http_status,recommended_public_action,preservation_action,offline_match_status,offline_best_path,offline_best_role,offline_best_score,offline_best_ext,offline_best_size_bytes,offline_best_sha256,local_source_paths,context_source_file,primary_source,source_line,fields,url,final_url,google_file_id,future_sync_action,offline_candidate_paths,notes
"rpm-0025","Social / Some Work","Email traffic drives more purchases | Trust is a relationship, not a transaction","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","35",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","8236","text-url","https://drive.google.com/file/d/1EZaJvfoxgMoDl8Q_Jezkc_o5QYvZ88B0/view","https://drive.usercontent.google.com/download?id=1EZaJvfoxgMoDl8Q_Jezkc_o5QYvZ88B0&export=download","1EZaJvfoxgMoDl8Q_Jezkc_o5QYvZ88B0","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/SocialMediaManageren.png (24, artifact_candidate)",""
"rpm-0026","Social / Some Work","Bad service loses customers fast | LinkedIn audience is not one-size-fits-all","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","8619","text-url","https://drive.google.com/file/d/1f2zq4GrJGhEcxMQNRMQeD60427V_zSoj/view","https://drive.usercontent.google.com/download?id=1f2zq4GrJGhEcxMQNRMQeD60427V_zSoj&export=download","1f2zq4GrJGhEcxMQNRMQeD60427V_zSoj","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0027","Social / Some Work","Meet the Team: Julia González | Meet the Team: Giovanni Buffa","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","30",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","2612","text-url","https://drive.google.com/file/d/1FicULlioWQpqXF6rCxjZ8X3VDMbXFkbt/view?usp=sharing","https://drive.usercontent.google.com/download?id=1FicULlioWQpqXF6rCxjZ8X3VDMbXFkbt&export=download","1FicULlioWQpqXF6rCxjZ8X3VDMbXFkbt","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate)",""
"rpm-0028","Social / Some Work","Know your audience by platform | Email traffic drives more purchases","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","8268","text-url","https://drive.google.com/file/d/1G1I-mbbXMQ6My1SDA_MYoqbwQcKoHI_Y/view","https://drive.usercontent.google.com/download?id=1G1I-mbbXMQ6My1SDA_MYoqbwQcKoHI_Y&export=download","1G1I-mbbXMQ6My1SDA_MYoqbwQcKoHI_Y","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0029","Social / Some Work","Not suitable | 60+ Pros and Cons of Instagram (2021)","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","8118","text-url","https://drive.google.com/file/d/1GChGtGu4nhWT_tAhfNUBhLOQaDVczivA/view","https://drive.usercontent.google.com/download?id=1GChGtGu4nhWT_tAhfNUBhLOQaDVczivA&export=download","1GChGtGu4nhWT_tAhfNUBhLOQaDVczivA","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0030","Social / Some Work","Email traffic drives more purchases","Square","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","35",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","8244","text-url","https://drive.google.com/file/d/1gkTdJVNfKvfPBwIpFC1C-OtFZikwj8Pv/view","https://drive.usercontent.google.com/download?id=1gkTdJVNfKvfPBwIpFC1C-OtFZikwj8Pv&export=download","1gkTdJVNfKvfPBwIpFC1C-OtFZikwj8Pv","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/pinksquare.png (32, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate)",""
"rpm-0031","Social / Some Work","Facebook still reaches massive scale","Square","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg","artifact_candidate","32",".jpg","255253","27ed996fdda1b2c944ba749e93852e39d03325feb1fac478e5bc55bdcb9210df","","","assets/js/some_work_data.js","8499","text-url","https://drive.google.com/file/d/1HktR213DhkMeQ15-5x3orn15Qp9Jls4H/view","https://drive.usercontent.google.com/download?id=1HktR213DhkMeQ15-5x3orn15Qp9Jls4H&export=download","1HktR213DhkMeQ15-5x3orn15Qp9Jls4H","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0032","Social / Some Work","LinkedIn audience is not one-size-fits-all | Twitter keeps growing","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","8587","text-url","https://drive.google.com/file/d/1Hrccmf_P-sj20XoORJyVElgudG43v9aC/view","https://drive.usercontent.google.com/download?id=1Hrccmf_P-sj20XoORJyVElgudG43v9aC&export=download","1Hrccmf_P-sj20XoORJyVElgudG43v9aC","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate)",""
"rpm-0033","Social / Some Work","Marketing Statistics","Square | Vertical","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","3526","text-url","https://drive.google.com/file/d/1i3FMlhPQ6kfhb7p1iopgl7DNhuxBQjGg/view","https://drive.usercontent.google.com/download?id=1i3FMlhPQ6kfhb7p1iopgl7DNhuxBQjGg&export=download","1i3FMlhPQ6kfhb7p1iopgl7DNhuxBQjGg","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate)",""
"rpm-0034","Social / Some Work","Staying ahead in digital marketing | SEO is a long game","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","3088","text-url","https://drive.google.com/file/d/1IAePrKk1svTbP6w69HGWMmNCf1VBoMnU/view?usp=sharing","https://drive.usercontent.google.com/download?id=1IAePrKk1svTbP6w69HGWMmNCf1VBoMnU&export=download","1IAePrKk1svTbP6w69HGWMmNCf1VBoMnU","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate)",""
"rpm-0035","Social / Some Work","Twitter keeps growing","Square","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","8563","text-url","https://drive.google.com/file/d/1Irpl1WskuACTzSuxvLU9CeTFpI3b2F7V/view","https://drive.usercontent.google.com/download?id=1Irpl1WskuACTzSuxvLU9CeTFpI3b2F7V&export=download","1Irpl1WskuACTzSuxvLU9CeTFpI3b2F7V","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0036","Social / Some Work","Instagram kept growing in Western Europe | Facebook still reaches massive scale","Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","8523","text-url","https://drive.google.com/file/d/1iTIA1qkx3Z9QoWeNC48dxedMnmtQDTr2/view","https://drive.usercontent.google.com/download?id=1iTIA1qkx3Z9QoWeNC48dxedMnmtQDTr2&export=download","1iTIA1qkx3Z9QoWeNC48dxedMnmtQDTr2","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate)",""
"rpm-0037","Social / Some Work","Meet Coco, Marketing Intern","Square | Landscape","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","30",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","2440","text-url","https://drive.google.com/file/d/1jwzfQe2tqzYHTm9yi7cfoXyb4VokjVcA/view?usp=sharing","https://drive.usercontent.google.com/download?id=1jwzfQe2tqzYHTm9yi7cfoXyb4VokjVcA&export=download","1jwzfQe2tqzYHTm9yi7cfoXyb4VokjVcA","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate)",""
"rpm-0038","Social / Some Work","Email marketing ROI is huge","Square","google-drive","not_working_broken","broken","404","replace or hide public button","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg","artifact_candidate","32",".jpg","255253","27ed996fdda1b2c944ba749e93852e39d03325feb1fac478e5bc55bdcb9210df","","","assets/js/some_work_data.js","8307","text-url","https://drive.google.com/file/d/1KI9DlsNEMCGuNcU5KxuBkA__5MTUr8Ko/view","https://drive.usercontent.google.com/download?id=1KI9DlsNEMCGuNcU5KxuBkA__5MTUr8Ko&export=download","1KI9DlsNEMCGuNcU5KxuBkA__5MTUr8Ko","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
